59670	10640	13236	3号隐形拉链22寸	3.30		3.00	1		3%	
59671	10640	13236	1/4宽橡筋	0.29		0.40	0.65		10%	
59672	10640	13236	SHENBOLEN主唛	0.33		0.3	1		10%	
59673	10640	13236	洗水唛	0.22		0.2	1		10%	
59674	10640	13236	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
59675	10640	13236	蜡布-紫色肯特	11.75		4.5	2.27		15%	
59676	10640	13236	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
59677	10640	13236	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
59678	10640	13236	蜡布	11.24		4.50	2.27		10%	
59679	10640	13236	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
59680	10640	13236	5号金属闭尾拉链	3.30		3.00	1		3%	
59681	10640	13236	蜡布印花	11.75		4.50	2.27		10%	
59682	10640	13236	隐形拉链	2.06		2.00	1		3%	
59683	10640	13236	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
59684	10640	13236	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
59685	10640	13236	蜡布-黄底红圆	8.24		4.50	2.27		10%	
59686	10640	13236	涤蜡布-图形印花	11.75		4.50	2.27		10%	
59687	10640	13236	蜡布-杂色	11.24		4.50	2.27		10%	
59688	10640	13236	3号隐形拉链	2.06		2.00	1		3%	
59689	10640	13236	橡筋	0.29		0.40	0.65		10%	
59690	10640	13236	随机色蜡布	11.75		4.50	2.27		15%	
60042	10640	13289	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
60043	10640	13289	9088 棉里布	0.30		9.00	0.03		10%	
60044	10640	13289	3号隐形拉链22寸	3.30		3.00	1		3%	
60045	10640	13289	1/4宽橡筋	0.29		0.40	0.65		10%	
60046	10640	13289	SHENBOLEN主唛	0.33		0.3	1		10%	
60047	10640	13289	洗水唛	0.22		0.2	1		10%	
60048	10640	13289	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
60049	10640	13289	蜡布-紫色肯特	11.75		4.5	2.27		15%	
60050	10640	13289	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
60051	10640	13289	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
60052	10640	13289	蜡布	11.24		4.50	2.27		10%	
60053	10640	13289	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
60054	10640	13289	5号金属闭尾拉链	3.30		3.00	1		3%	
60055	10640	13289	蜡布印花	11.75		4.50	2.27		10%	
60056	10640	13289	隐形拉链	2.06		2.00	1		3%	
60057	10640	13289	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
60058	10640	13289	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
60059	10640	13289	蜡布-黄底红圆	8.24		4.50	2.27		10%	
60060	10640	13289	涤蜡布-图形印花	11.75		4.50	2.27		10%	
60061	10640	13289	蜡布-杂色	11.24		4.50	2.27		10%	
60062	10640	13289	3号隐形拉链	2.06		2.00	1		3%	
60063	10640	13289	橡筋	0.29		0.40	0.65		10%	
60064	10640	13289	随机色蜡布	11.75		4.50	2.27		15%	
60416	10640	13344	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
60417	10640	13344	9088 棉里布	0.30		9.00	0.03		10%	
60418	10640	13344	3号隐形拉链22寸	3.30		3.00	1		3%	
60419	10640	13344	1/4宽橡筋	0.29		0.40	0.65		10%	
60420	10640	13344	SHENBOLEN主唛	0.33		0.3	1		10%	
60421	10640	13344	洗水唛	0.22		0.2	1		10%	
60422	10640	13344	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
60423	10640	13344	蜡布-紫色肯特	11.75		4.5	2.27		15%	
60424	10640	13344	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
60425	10640	13344	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
60426	10640	13344	蜡布	11.24		4.50	2.27		10%	
60427	10640	13344	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
60428	10640	13344	5号金属闭尾拉链	3.30		3.00	1		3%	
60429	10640	13344	蜡布印花	11.75		4.50	2.27		10%	
60430	10640	13344	隐形拉链	2.06		2.00	1		3%	
60431	10640	13344	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
60432	10640	13344	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
60433	10640	13344	蜡布-黄底红圆	8.24		4.50	2.27		10%	
60434	10640	13344	涤蜡布-图形印花	11.75		4.50	2.27		10%	
60435	10640	13344	蜡布-杂色	11.24		4.50	2.27		10%	
60436	10640	13344	3号隐形拉链	2.06		2.00	1		3%	
60437	10640	13344	橡筋	0.29		0.40	0.65		10%	
60438	10640	13344	随机色蜡布	11.75		4.50	2.27		15%	
60790	10640	13397	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
60791	10640	13397	9088 棉里布	0.30		9.00	0.03		10%	
60792	10640	13397	3号隐形拉链22寸	3.30		3.00	1		3%	
60793	10640	13397	1/4宽橡筋	0.29		0.40	0.65		10%	
60794	10640	13397	SHENBOLEN主唛	0.33		0.3	1		10%	
60795	10640	13397	洗水唛	0.22		0.2	1		10%	
60796	10640	13397	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
60797	10640	13397	蜡布-紫色肯特	11.75		4.5	2.27		15%	
60798	10640	13397	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
60799	10640	13397	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
60800	10640	13397	蜡布	11.24		4.50	2.27		10%	
60801	10640	13397	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
60802	10640	13397	5号金属闭尾拉链	3.30		3.00	1		3%	
60803	10640	13397	蜡布印花	11.75		4.50	2.27		10%	
60804	10640	13397	隐形拉链	2.06		2.00	1		3%	
60805	10640	13397	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
60806	10640	13397	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
60807	10640	13397	蜡布-黄底红圆	8.24		4.50	2.27		10%	
60808	10640	13397	涤蜡布-图形印花	11.75		4.50	2.27		10%	
60809	10640	13397	蜡布-杂色	11.24		4.50	2.27		10%	
60810	10640	13397	3号隐形拉链	2.06		2.00	1		3%	
60811	10640	13397	橡筋	0.29		0.40	0.65		10%	
60812	10640	13397	随机色蜡布	11.75		4.50	2.27		15%	
61164	10640	13450	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
61165	10640	13450	9088 棉里布	0.30		9.00	0.03		10%	
61166	10640	13450	3号隐形拉链22寸	3.30		3.00	1		3%	
61167	10640	13450	1/4宽橡筋	0.29		0.40	0.65		10%	
61168	10640	13450	SHENBOLEN主唛	0.33		0.3	1		10%	
61169	10640	13450	洗水唛	0.22		0.2	1		10%	
61170	10640	13450	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
61171	10640	13450	蜡布-紫色肯特	11.75		4.5	2.27		15%	
61172	10640	13450	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
61173	10640	13450	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
61174	10640	13450	蜡布	11.24		4.50	2.27		10%	
61175	10640	13450	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
61176	10640	13450	5号金属闭尾拉链	3.30		3.00	1		3%	
61177	10640	13450	蜡布印花	11.75		4.50	2.27		10%	
61178	10640	13450	隐形拉链	2.06		2.00	1		3%	
61179	10640	13450	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
61180	10640	13450	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
61181	10640	13450	蜡布-黄底红圆	8.24		4.50	2.27		10%	
61182	10640	13450	涤蜡布-图形印花	11.75		4.50	2.27		10%	
61183	10640	13450	蜡布-杂色	11.24		4.50	2.27		10%	
61184	10640	13450	3号隐形拉链	2.06		2.00	1		3%	
61185	10640	13450	橡筋	0.29		0.40	0.65		10%	
61186	10640	13450	随机色蜡布	11.75		4.50	2.27		15%	
61538	10640	13503	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
61539	10640	13503	9088 棉里布	0.30		9.00	0.03		10%	
61540	10640	13503	3号隐形拉链22寸	3.30		3.00	1		3%	
61541	10640	13503	1/4宽橡筋	0.29		0.40	0.65		10%	
61542	10640	13503	SHENBOLEN主唛	0.33		0.3	1		10%	
61543	10640	13503	洗水唛	0.22		0.2	1		10%	
61544	10640	13503	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
61545	10640	13503	蜡布-紫色肯特	11.75		4.5	2.27		15%	
61546	10640	13503	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
61547	10640	13503	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
61548	10640	13503	蜡布	11.24		4.50	2.27		10%	
61549	10640	13503	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
61550	10640	13503	5号金属闭尾拉链	3.30		3.00	1		3%	
61551	10640	13503	蜡布印花	11.75		4.50	2.27		10%	
61552	10640	13503	隐形拉链	2.06		2.00	1		3%	
61553	10640	13503	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
61554	10640	13503	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
61555	10640	13503	蜡布-黄底红圆	8.24		4.50	2.27		10%	
61556	10640	13503	涤蜡布-图形印花	11.75		4.50	2.27		10%	
61557	10640	13503	蜡布-杂色	11.24		4.50	2.27		10%	
61558	10640	13503	3号隐形拉链	2.06		2.00	1		3%	
61559	10640	13503	橡筋	0.29		0.40	0.65		10%	
61560	10640	13503	随机色蜡布	11.75		4.50	2.27		15%	
61912	10640	13556	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
61913	10640	13556	9088 棉里布	0.30		9.00	0.03		10%	
61914	10640	13556	3号隐形拉链22寸	3.30		3.00	1		3%	
61915	10640	13556	1/4宽橡筋	0.29		0.40	0.65		10%	
61916	10640	13556	SHENBOLEN主唛	0.33		0.3	1		10%	
61917	10640	13556	洗水唛	0.22		0.2	1		10%	
61918	10640	13556	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
61919	10640	13556	蜡布-紫色肯特	11.75		4.5	2.27		15%	
61920	10640	13556	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
61921	10640	13556	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
61922	10640	13556	蜡布	11.24		4.50	2.27		10%	
61923	10640	13556	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
61924	10640	13556	5号金属闭尾拉链	3.30		3.00	1		3%	
61925	10640	13556	蜡布印花	11.75		4.50	2.27		10%	
61926	10640	13556	隐形拉链	2.06		2.00	1		3%	
61927	10640	13556	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
61928	10640	13556	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
61929	10640	13556	蜡布-黄底红圆	8.24		4.50	2.27		10%	
61930	10640	13556	涤蜡布-图形印花	11.75		4.50	2.27		10%	
61931	10640	13556	蜡布-杂色	11.24		4.50	2.27		10%	
61932	10640	13556	3号隐形拉链	2.06		2.00	1		3%	
61933	10640	13556	橡筋	0.29		0.40	0.65		10%	
61934	10640	13556	随机色蜡布	11.75		4.50	2.27		15%	
62286	10640	13609	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
62287	10640	13609	9088 棉里布	0.30		9.00	0.03		10%	
62288	10640	13609	3号隐形拉链22寸	3.30		3.00	1		3%	
62289	10640	13609	1/4宽橡筋	0.29		0.40	0.65		10%	
62290	10640	13609	SHENBOLEN主唛	0.33		0.3	1		10%	
62291	10640	13609	洗水唛	0.22		0.2	1		10%	
62292	10640	13609	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
62293	10640	13609	蜡布-紫色肯特	11.75		4.5	2.27		15%	
62294	10640	13609	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
62295	10640	13609	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
62296	10640	13609	蜡布	11.24		4.50	2.27		10%	
62297	10640	13609	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
62298	10640	13609	5号金属闭尾拉链	3.30		3.00	1		3%	
62299	10640	13609	蜡布印花	11.75		4.50	2.27		10%	
62300	10640	13609	隐形拉链	2.06		2.00	1		3%	
62301	10640	13609	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
62302	10640	13609	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
62303	10640	13609	蜡布-黄底红圆	8.24		4.50	2.27		10%	
62304	10640	13609	涤蜡布-图形印花	11.75		4.50	2.27		10%	
62305	10640	13609	蜡布-杂色	11.24		4.50	2.27		10%	
62306	10640	13609	3号隐形拉链	2.06		2.00	1		3%	
62307	10640	13609	橡筋	0.29		0.40	0.65		10%	
62308	10640	13609	随机色蜡布	11.75		4.50	2.27		15%	
62660	10640	13662	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
62661	10640	13662	9088 棉里布	0.30		9.00	0.03		10%	
62662	10640	13662	3号隐形拉链22寸	3.30		3.00	1		3%	
62663	10640	13662	1/4宽橡筋	0.29		0.40	0.65		10%	
62664	10640	13662	SHENBOLEN主唛	0.33		0.3	1		10%	
62665	10640	13662	洗水唛	0.22		0.2	1		10%	
62666	10640	13662	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
62667	10640	13662	蜡布-紫色肯特	11.75		4.5	2.27		15%	
62668	10640	13662	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
62669	10640	13662	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
62670	10640	13662	蜡布	11.24		4.50	2.27		10%	
62671	10640	13662	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
62672	10640	13662	5号金属闭尾拉链	3.30		3.00	1		3%	
62673	10640	13662	蜡布印花	11.75		4.50	2.27		10%	
62674	10640	13662	隐形拉链	2.06		2.00	1		3%	
62675	10640	13662	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
62676	10640	13662	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
62677	10640	13662	蜡布-黄底红圆	8.24		4.50	2.27		10%	
62678	10640	13662	涤蜡布-图形印花	11.75		4.50	2.27		10%	
62679	10640	13662	蜡布-杂色	11.24		4.50	2.27		10%	
62680	10640	13662	3号隐形拉链	2.06		2.00	1		3%	
62681	10640	13662	橡筋	0.29		0.40	0.65		10%	
62682	10640	13662	随机色蜡布	11.75		4.50	2.27		15%	
63034	10640	13715	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
63035	10640	13715	9088 棉里布	0.30		9.00	0.03		10%	
63036	10640	13715	3号隐形拉链22寸	3.30		3.00	1		3%	
63037	10640	13715	1/4宽橡筋	0.29		0.40	0.65		10%	
63038	10640	13715	SHENBOLEN主唛	0.33		0.3	1		10%	
63039	10640	13715	洗水唛	0.22		0.2	1		10%	
63040	10640	13715	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
63041	10640	13715	蜡布-紫色肯特	11.75		4.5	2.27		15%	
63042	10640	13715	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
63043	10640	13715	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
63044	10640	13715	蜡布	11.24		4.50	2.27		10%	
63045	10640	13715	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
63046	10640	13715	5号金属闭尾拉链	3.30		3.00	1		3%	
63047	10640	13715	蜡布印花	11.75		4.50	2.27		10%	
63048	10640	13715	隐形拉链	2.06		2.00	1		3%	
63049	10640	13715	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
63050	10640	13715	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
63051	10640	13715	蜡布-黄底红圆	8.24		4.50	2.27		10%	
63052	10640	13715	涤蜡布-图形印花	11.75		4.50	2.27		10%	
63053	10640	13715	蜡布-杂色	11.24		4.50	2.27		10%	
63054	10640	13715	3号隐形拉链	2.06		2.00	1		3%	
63055	10640	13715	橡筋	0.29		0.40	0.65		10%	
63056	10640	13715	随机色蜡布	11.75		4.50	2.27		15%	
63408	10640	13768	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
63409	10640	13768	9088 棉里布	0.30		9.00	0.03		10%	
63410	10640	13768	3号隐形拉链22寸	3.30		3.00	1		3%	
63411	10640	13768	1/4宽橡筋	0.29		0.40	0.65		10%	
63412	10640	13768	SHENBOLEN主唛	0.33		0.3	1		10%	
63413	10640	13768	洗水唛	0.22		0.2	1		10%	
63414	10640	13768	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
63415	10640	13768	蜡布-紫色肯特	11.75		4.5	2.27		15%	
63416	10640	13768	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
63417	10640	13768	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
63418	10640	13768	蜡布	11.24		4.50	2.27		10%	
63419	10640	13768	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
63420	10640	13768	5号金属闭尾拉链	3.30		3.00	1		3%	
63421	10640	13768	蜡布印花	11.75		4.50	2.27		10%	
63422	10640	13768	隐形拉链	2.06		2.00	1		3%	
63423	10640	13768	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
63424	10640	13768	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
63425	10640	13768	蜡布-黄底红圆	8.24		4.50	2.27		10%	
63426	10640	13768	涤蜡布-图形印花	11.75		4.50	2.27		10%	
63427	10640	13768	蜡布-杂色	11.24		4.50	2.27		10%	
63428	10640	13768	3号隐形拉链	2.06		2.00	1		3%	
63429	10640	13768	橡筋	0.29		0.40	0.65		10%	
63430	10640	13768	随机色蜡布	11.75		4.50	2.27		15%	
63782	10640	13821	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
63783	10640	13821	9088 棉里布	0.30		9.00	0.03		10%	
63784	10640	13821	3号隐形拉链22寸	3.30		3.00	1		3%	
63785	10640	13821	1/4宽橡筋	0.29		0.40	0.65		10%	
63786	10640	13821	SHENBOLEN主唛	0.33		0.3	1		10%	
63787	10640	13821	洗水唛	0.22		0.2	1		10%	
63788	10640	13821	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
63789	10640	13821	蜡布-紫色肯特	11.75		4.5	2.27		15%	
63790	10640	13821	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
63791	10640	13821	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
63792	10640	13821	蜡布	11.24		4.50	2.27		10%	
63793	10640	13821	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
63794	10640	13821	5号金属闭尾拉链	3.30		3.00	1		3%	
63795	10640	13821	蜡布印花	11.75		4.50	2.27		10%	
63796	10640	13821	隐形拉链	2.06		2.00	1		3%	
63797	10640	13821	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
63798	10640	13821	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
63799	10640	13821	蜡布-黄底红圆	8.24		4.50	2.27		10%	
63800	10640	13821	涤蜡布-图形印花	11.75		4.50	2.27		10%	
63801	10640	13821	蜡布-杂色	11.24		4.50	2.27		10%	
63802	10640	13821	3号隐形拉链	2.06		2.00	1		3%	
63803	10640	13821	橡筋	0.29		0.40	0.65		10%	
63804	10640	13821	随机色蜡布	11.75		4.50	2.27		15%	
64156	10640	13874	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
64157	10640	13874	9088 棉里布	0.30		9.00	0.03		10%	
64158	10640	13874	3号隐形拉链22寸	3.30		3.00	1		3%	
64159	10640	13874	1/4宽橡筋	0.29		0.40	0.65		10%	
64160	10640	13874	SHENBOLEN主唛	0.33		0.3	1		10%	
64161	10640	13874	洗水唛	0.22		0.2	1		10%	
64162	10640	13874	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
64163	10640	13874	蜡布-紫色肯特	11.75		4.5	2.27		15%	
64164	10640	13874	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
64165	10640	13874	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
64166	10640	13874	蜡布	11.24		4.50	2.27		10%	
64167	10640	13874	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
64168	10640	13874	5号金属闭尾拉链	3.30		3.00	1		3%	
64169	10640	13874	蜡布印花	11.75		4.50	2.27		10%	
64170	10640	13874	隐形拉链	2.06		2.00	1		3%	
64171	10640	13874	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
64172	10640	13874	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
64173	10640	13874	蜡布-黄底红圆	8.24		4.50	2.27		10%	
64174	10640	13874	涤蜡布-图形印花	11.75		4.50	2.27		10%	
64175	10640	13874	蜡布-杂色	11.24		4.50	2.27		10%	
64176	10640	13874	3号隐形拉链	2.06		2.00	1		3%	
64177	10640	13874	橡筋	0.29		0.40	0.65		10%	
64178	10640	13874	随机色蜡布	11.75		4.50	2.27		15%	
64530	10640	13927	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
64531	10640	13927	9088 棉里布	0.30		9.00	0.03		10%	
64532	10640	13927	3号隐形拉链22寸	3.30		3.00	1		3%	
64533	10640	13927	1/4宽橡筋	0.29		0.40	0.65		10%	
64534	10640	13927	SHENBOLEN主唛	0.33		0.3	1		10%	
64535	10640	13927	洗水唛	0.22		0.2	1		10%	
64536	10640	13927	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
64537	10640	13927	蜡布-紫色肯特	11.75		4.5	2.27		15%	
64538	10640	13927	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
64539	10640	13927	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
64540	10640	13927	蜡布	11.24		4.50	2.27		10%	
64541	10640	13927	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
64542	10640	13927	5号金属闭尾拉链	3.30		3.00	1		3%	
64543	10640	13927	蜡布印花	11.75		4.50	2.27		10%	
64544	10640	13927	隐形拉链	2.06		2.00	1		3%	
64545	10640	13927	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
64546	10640	13927	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
64547	10640	13927	蜡布-黄底红圆	8.24		4.50	2.27		10%	
64548	10640	13927	涤蜡布-图形印花	11.75		4.50	2.27		10%	
64549	10640	13927	蜡布-杂色	11.24		4.50	2.27		10%	
64550	10640	13927	3号隐形拉链	2.06		2.00	1		3%	
64551	10640	13927	橡筋	0.29		0.40	0.65		10%	
64552	10640	13927	随机色蜡布	11.75		4.50	2.27		15%	
64904	10640	13980	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
64905	10640	13980	9088 棉里布	0.30		9.00	0.03		10%	
64906	10640	13980	3号隐形拉链22寸	3.30		3.00	1		3%	
64907	10640	13980	1/4宽橡筋	0.29		0.40	0.65		10%	
64908	10640	13980	SHENBOLEN主唛	0.33		0.3	1		10%	
64909	10640	13980	洗水唛	0.22		0.2	1		10%	
64910	10640	13980	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
64911	10640	13980	蜡布-紫色肯特	11.75		4.5	2.27		15%	
64912	10640	13980	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
64913	10640	13980	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
64914	10640	13980	蜡布	11.24		4.50	2.27		10%	
64915	10640	13980	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
64916	10640	13980	5号金属闭尾拉链	3.30		3.00	1		3%	
64917	10640	13980	蜡布印花	11.75		4.50	2.27		10%	
64918	10640	13980	隐形拉链	2.06		2.00	1		3%	
64919	10640	13980	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
64920	10640	13980	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
64921	10640	13980	蜡布-黄底红圆	8.24		4.50	2.27		10%	
64922	10640	13980	涤蜡布-图形印花	11.75		4.50	2.27		10%	
64923	10640	13980	蜡布-杂色	11.24		4.50	2.27		10%	
64924	10640	13980	3号隐形拉链	2.06		2.00	1		3%	
64925	10640	13980	橡筋	0.29		0.40	0.65		10%	
64926	10640	13980	随机色蜡布	11.75		4.50	2.27		15%	
65278	10640	14033	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
65279	10640	14033	9088 棉里布	0.30		9.00	0.03		10%	
65280	10640	14033	3号隐形拉链22寸	3.30		3.00	1		3%	
65281	10640	14033	1/4宽橡筋	0.29		0.40	0.65		10%	
65282	10640	14033	SHENBOLEN主唛	0.33		0.3	1		10%	
65283	10640	14033	洗水唛	0.22		0.2	1		10%	
65284	10640	14033	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
65285	10640	14033	蜡布-紫色肯特	11.75		4.5	2.27		15%	
65286	10640	14033	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
65287	10640	14033	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
65288	10640	14033	蜡布	11.24		4.50	2.27		10%	
65289	10640	14033	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
65290	10640	14033	5号金属闭尾拉链	3.30		3.00	1		3%	
65291	10640	14033	蜡布印花	11.75		4.50	2.27		10%	
65292	10640	14033	隐形拉链	2.06		2.00	1		3%	
65293	10640	14033	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
65294	10640	14033	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
65295	10640	14033	蜡布-黄底红圆	8.24		4.50	2.27		10%	
65296	10640	14033	涤蜡布-图形印花	11.75		4.50	2.27		10%	
65297	10640	14033	蜡布-杂色	11.24		4.50	2.27		10%	
65298	10640	14033	3号隐形拉链	2.06		2.00	1		3%	
65299	10640	14033	橡筋	0.29		0.40	0.65		10%	
65300	10640	14033	随机色蜡布	11.75		4.50	2.27		15%	
65659	10640	14091	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
65660	10640	14091	9088 棉里布	0.30		9.00	0.03		10%	
65661	10640	14091	3号隐形拉链22寸	3.30		3.00	1		3%	
65662	10640	14091	1/4宽橡筋	0.29		0.40	0.65		10%	
65663	10640	14091	SHENBOLEN主唛	0.33		0.3	1		10%	
65664	10640	14091	洗水唛	0.22		0.2	1		10%	
65665	10640	14091	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
65666	10640	14091	蜡布-紫色肯特	11.75		4.5	2.27		15%	
65667	10640	14091	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
65668	10640	14091	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
65669	10640	14091	蜡布	11.24		4.50	2.27		10%	
65670	10640	14091	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
65671	10640	14091	5号金属闭尾拉链	3.30		3.00	1		3%	
65672	10640	14091	蜡布印花	11.75		4.50	2.27		10%	
65673	10640	14091	隐形拉链	2.06		2.00	1		3%	
65674	10640	14091	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
65675	10640	14091	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
65676	10640	14091	蜡布-黄底红圆	8.24		4.50	2.27		10%	
65677	10640	14091	涤蜡布-图形印花	11.75		4.50	2.27		10%	
65678	10640	14091	蜡布-杂色	11.24		4.50	2.27		10%	
65679	10640	14091	3号隐形拉链	2.06		2.00	1		3%	
65680	10640	14091	橡筋	0.29		0.40	0.65		10%	
65681	10640	14091	随机色蜡布	11.75		4.50	2.27		15%	
66040	10640	14148	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
66041	10640	14148	9088 棉里布	0.30		9.00	0.03		10%	
66042	10640	14148	3号隐形拉链22寸	3.30		3.00	1		3%	
66043	10640	14148	1/4宽橡筋	0.29		0.40	0.65		10%	
