1873	打省位*5	0.80	100			平车
1874	卷前中荷叶*2	0.35	100			平车
1875	缩荷叶褶	0.20	100			平车
1876	上荷叶过褶	0.45	100			平车
1877	缩荷叶褶*2	0.16	100			平车
1878	缩肩带荷叶褶	0.40	100			平车
1879	上肩带荷叶	1.00	100			平车
1881	埋下节拼缝	0.15	100			平车
1882	压开骨双线*2	0.50	100			平车
1883	打抽绳*2	0.14	100			平车
1884	折抽绳捆条*2	0.15	100			平车
1885	埋前夹*2	0.36	100			平车
1888	接门*2	0.35	100			平车
1890	压前后幅拼缝	0.66	100			平车
1891	定位*11量剪	1.00	100			平车
1894	卷单线*2	1.00	100			平车
1895	埋叉位一段*3	0.60	100			平车
1896	卷脚叉单线	1.10	100			平车
1897	封门筒咀	0.30	100			平车
1898	夹上宝剑头门筒*2	0.40	100			平车
1901	门贴压1/4单线单线	0.85	100			平车
1902	上门贴	0.20	100			平车
1904	落棉走边线一圈	0.60	100			平车
1905	落走边线一圈	0.50	100			平车
1907	埋罩杯横缝*4	0.60	100			平车
1908	埋前中两边*2	0.60	100			平车
1909	定前中两边于罩杯*2	0.15	100			平车
1910	上C型罩杯织带*2	0.36	100			平车
1911	压橡筋脚边线	0.80	100			平车
1912	埋里布侧缝一段	0.10	100			平车
1914	卷肩留口位*2	0.60	100			平车
1915	缩领褶*2	0.60	100			平车
1916	埋侧缝骨*2	1.00	100			平车
1918	打罩杯*4	0.60	100			平车
1919	合罩杯*2	0.35	100			平车
1920	拉后夹捆条*4	0.65	100			平车
1921	压后夹捆条*2	0.28	100			平车
1922	卷前1/4单线	0.30	100			平车
1923	埋左拼缝封*3	0.55	100			平车
1924	套左侧顶里布	0.50	100			平车
1925	上左后橡筋	0.20	100			平车
1926	上后拉链	0.20	100			平车
1927	套拉链*2	1.00	100			平车
1928	定左下脚位*2合前中里布	0.35	100			平车
1929	压左后背橡筋单线、压1/4单线	0.35	100			平车
1930	运门边领、压暗边线、走定位线打刀口画位	0.90	100			平车
1931	埋右前后幅拼缝*2	0.30	100			平车
1932	埋右袋布	0.10	100			平车
1933	走袋唇实样线*2	0.45	100			平车
1935	打袋刀口*1	0.40	100			平车
1936	封右口两边*2	0.40	100			平车
1937	埋右肩、侧缝*2	0.25	100			平车
1938	埋右袖底*2	0.23	100			平车
1939	上右翻袖	0.28	100			平车
1940	上右肩棉	0.15	100			平车
1941	上门边领、定位	0.45	100			平车
1942	上后右拉链、埋前中	0.30	100			平车
1943	接门	0.30	100			平车
1944	套右下脚里布	0.20	100			平车
1945	套右门边里布至后背一圈	0.66	100			平车
1946	套右袖口里布	0.40	100			平车
1947	定右肩、夹底定位条*2	0.15	100			平车
1948	定下脚、袖口位*5	0.35	100			平车
1949	压门边至后背单线	1.20	100			平车
1955	压拉链咀1/4单线*2	0.20	100			平车
1956	打前后幅折*4	0.45	100			平车
1958	压门边1寸宽单线*2	1.20	100			平车
1959	埋后浪一段	0.25	100			平车
1960	定侧缝锁链挂耳*2量剪	0.20	100			平车
1961	运返大领内压0.1线*2	1.80	100			平车
1962	贴上节门襟双线	0.18	100			平车
1963	贴下节门襟双线	0.26	100			平车
1964	上领、上领困接领捆*2	1.60	100			平车
1965	压领捆线一圈转角	0.82	100			平车
1966	上袖口介英*2	0.12	100			平车
1967	下节腰缩褶一圈	1.10	100			平车
1972	腰节缩褶	0.80	100			平车
1973	中节腰节缩褶	0.80	100			平车
1974	下节腰节缩褶	0.75	100			平车
1975	套腰节里布	0.85	100			平车
1976	上中节腰过褶位	1.00	100			平车
1977	上下节腰过褶位	1.10	100			平车
1978	压腰节0.6线一周	0.80	100			平车
1980	卷下摆单线	0.60	100			平车
1983	定门襟耳袢*8	0.20	100			平车
1984	整件连衣裙	6.86	100			平车
1986	吊带裙	15.80	100			平车
1987	XYHLJ21010022整件	13.50	100			平车
1988	XYHLJ21010042整件	9.80	100			平车
1990	XYHLJ21010044整件工价	12.80	100			平车
1991	XYHLJ20120016整件工价	6.00	100			平车
1992	XYHLJ21010046整件工价	5.80	100			平车
1993	XYHLJ21010045	6.80	100			平车
1994	XYHLJ20120018整件工价	5.60	100			平车
1995	BL048款上衣5.1、裤子5.11	10.21	100			平车
1998	压领捆0.6线	0.80	100			平车
1999	左袖顶缩褶	0.10	100			平车
2000	做袖口卷边	0.60	100			平车
2001	左袖上袖橡筋双线	0.12	100			平车
2002	拼左袖低缝（对位）	0.12	100			平车
2003	上左袖	0.05	100			平车
2004	拉上节腰捆条	0.10	100			平车
2005	上腰节捆条压线	0.35	100			平车
2006	拼前上腰节（三合一）	0.35	100			平车
2007	压前上节腰0.1线	0.40	100			平车
2008	拼前下节腰（三合一）	0.50	100			平车
2009	压下节要0.1线	0.50	100			平车
2010	拼后腰节（对省位）	0.35	100			平车
2011	打前左侧折位*3	0.60	100			平车
2012	缩下摆褶一周	0.68	100			平车
2013	拼下摆两头	0.20	100			平车
2014	拼下摆一周	0.80	100			平车
2015	拼下摆	0.30	100			平车
2017	DH2101013整件	17.80	100			平车
2022	0022整件	6.80	100			平车
2023	XYMF2012007整件	8.00	100			平车
2024	XYMF2012008整件	12.60	100			平车
2025	穿袖抽绳*4定位*4量剪	0.52	100			平车
2026	159整件裤子	12.60	100			平车
2027	134整件	9.60	100			平车
2028	159款整件工价	15.60	100			平车
2031	饰品	2.00	100			平车
2032	修剪大领	0.30	100			平车
2033	卷下摆（比位）	0.85	100			平车
2034	下装中查	0.60	100			平车
2035	压腰暗线（低0.1包止口）	1.80	100			平车
2037	车袖口	0.10	100			平车
2038	压后中拉链1/4线	0.60	100			平车
2039	压C字袋1/4单线*2	0.50	100			平车
2040	拼压侧袋口*2	0.70	100			平车
2041	定耳仔位2*2	0.60	100			平车
2047	定腰头橡筋*2	0.55	100			平车
2048	压腰0.1线（内外包光）	1.50	100			平车
2049	压腰橡筋中线	0.55	100			平车
2050	运返袋低*2	0.60	100			平车
2051	套里短袖	13.50	100			平车
2052	拉袖子捆条	0.30	100			平车
2053	压领捆线	0.50	100			平车
2054	画大领	0.08	100			平车
2055	运大领（修剪翻）	0.40	100			平车
2056	压大领0.1内线	0.50	100			平车
2057	车门襟*2	0.64	100			平车
2058	侧缝袋口处*2	0.50	100			平车
2059	上脚边*2	0.65	100			平车
2060	定裤袢*5	0.85	100			平车
2061	画大领实样线	0.60	100			平车
2062	穿侧腰橡筋*2定位*4量剪	0.65	100			平车
2064	埋袖口	0.15	100			平车
2065	前后荷叶打边	0.30	100			平车
2066	  前后荷叶边缩褶	0.30	100			平车
2067	上前后荷叶边	0.30	100			平车
2068	接前后荷叶边	0.10	100			平车
2069	上门边X2	0.60	100			平车
2071	接前刀背x2	0.20	100			平车
2072	接后刀背	0.30	100			平车
2073	修剪座领	0.12	100			平车
2074	洗水唛	0.10	100			平车
2076	侧袋打边	0.10	100			平车
2077	分门筒	0.10	100			平车
2078	车下脚	0.30	100			平车
2079	袖口打折2*2	0.12	100			平车
2080	定门边耳袢*10	0.80	100			平车
2083	定裤主唛	0.35	100			平车
2085	定腰挂耳*2	0.16	100			平车
2086	转袋布	0.50	100			平车
2089	拼裙子门襟	0.15	100			平车
2090	压裙子门襟宽线	0.35	100			平车
2091	定前门襟腰下摆位	0.14	100			平车
2093	上脚（放裤袢*4）	0.35	100			平车
2094	包拉链头	0.35	100			平车
2095	定拉链边线*2	0.35	100			平车
2096	包拉链腰头	0.50	100			平车
2097	定拉链防爆线	0.20	100			平车
2099	200款整件	4.58	100			平车
2100	上衣整件	9.22	100			平车
2101	074裤子	5.86	100			平车
2103	BL043	5.10	100			平车
2104	BL048上衣	0.51	100			平车
2105	XQ008	9.20	100			平车
2106	XH903	19.20	100			平车
2107	XQB008	5.43	100			平车
2108	XH008	14.80	100			平车
2110	1041整件车位	14.30	100			平车
2111	上袖夹贴*2	0.35	100			平车
2112	压领0.1	0.80	100			平车
2116	车袋口	0.20	100			平车
2117	贴三角袋线（转角）	0.66	100			平车
2118	拼后单干（三合一）	0.50	100			平车
2119	拼肩缝*2（三层）	0.50	100			平车
2121	定门边耳袢*11	0.88	100			平车
2122	1015衬衣整件	6.80	100			平车
2123	定门边耳袢*9	0.72	100			平车
2125	JQ210套装	14.80	100			平车
2126	JQ210外披	8.60	100			平车
2128	车袖叉0.6线*2	0.06	100			平车
2129	开宝剑头袖叉压边线*2打刀口	2.20	100			平车
2130	打后片折*2	0.10	100			平车
2132	车脚口*2	0.30	100			平车
2133	XH628车缝	7.71	100			平车
2135	XH629车缝	6.29	100			平车
2138	定门边耳袢*2	0.20	100			平车
2139	XH661	6.00	100			平车
2142	XH631	6.92	100			平车
2144	穿接袖口橡筋，补袖口线	0.80	100			平车
2145	包袖顶*2	0.60	100			平车
2146	穿定袖定橡筋*2	0.32	100			平车
2147	车后领线（包光）*2	0.24	100			平车
2148	拉前领捆	0.24	100			平车
2149	压前领捆线*2	0.32	100			平车
2150	定前胸位	0.10	100			平车
2151	车前下节边	0.20	100			平车
2152	拼前中（留开叉位）	0.18	100			平车
2153	车前叉*2	0.24	100			平车
2154	开前叉	0.36	100			平车
2155	1057款	11.80	100			平车
2157	胎盘袋	5.80	100			平车
2158	上袖口花边、压边线*2	0.70	100			平车
2159	上下摆花边	0.80	100			平车
2162	0041款	5.71	100			平车
2163	车前胸口穿订橡筋	0.48	100			平车
2164	车后领穿订橡筋	0.48	100			平车
2165	车前下摆穿订橡筋	0.50	100			平车
2166	车后下摆穿订橡筋	0.50	100			平车
2167	拼袖低缝*2（里布）	0.24	100			平车
2168	穿定袖口橡筋*2	0.52	100			平车
2169	穿定袖顶橡筋*2	0.52	100			平车
2170	上袖口*2（打揽）	0.24	100			平车
2171	套袖口*2	0.24	100			平车
2172	套袖顶，压袖顶线*2	0.34	100			平车
2173	拼侧缝（对位）*2	0.60	100			平车
2174	定下摆位*2肩点位2*2	0.42	100			平车
2175	XH627K	4.78	100			平车
2180	XH630平车	5.92	100			平车
2182	XH638车缝	10.29	100			平车
2185	XH865	5.35	100			平车
2186	XH864	3.84	100			平车
2189	开测叉*2	1.08	100			平车
2190	卷门襟	1.20	100			平车
2191	JQ208	14.60	100			平车
2192	YQ137	8.25	100			平车
2193	079	17.60	100			平车
2194	1005款整件	13.86	100			平车
2195	定门边耳袢*15	2.25	100			平车
2196	1065款	12.90	100			平车
2197	1056款	7.60	100			平车
2198	1073	10.30	100			平车
2200	1166	9.10	100			平车
2202	1221	15.80	100			平车
2203	1079	8.30	100			平车
2204	封L型袖口*4走实样线*2修翻	0.80	100			平车
2205	1121	7.20	100			平车
2206	1078	14.80	100			平车
2208	拼前中2*2	0.40	100			平车
2215	运返前织带2*7	1.96	100			平车
2217	定锁边线头4*2	0.56	100			平车
2218	1220	11.60	100			平车
2219	1031	15.80	100			平车
2220	1085	4.80	100			平车
2221	拼肩缝*2	0.50	100			平车
2222	拼袖低缝*2 	0.50	100			平车
2223	拼侧缝*2（1米长）	0.60	100			平车
2224	上袖*2	0.80	100			平车
2225	卷门襟	1.40	100			平车
2226	卷下摆	0.98	100			平车
2227	压袖口单线*2	0.80	100			平车
2228	卷头巾	2.20	100			平车
2233	4212	4.20	100			平车
2234	人字车	4.80	100			平车
2235	压前领、前夹边线*2	0.65	100			平车
2236	1048K	6.85	100			平车
2237	1048	12.76	100			平车
2238	1222W	13.98	100			平车
2239	1222K	8.68	100			平车
2240	4213	5.16	100			平车
2241	1090	7.90	100			平车
2242	车下摆	0.42	100			平车
2243	1072	5.80	100			平车
2244	1216T	3.80	100			平车
2245	1075	5.58	100			平车
2246	1074Q	6.80	100			平车
2247	0049	7.78	100			平车
2248	运返吊带*	0.30	100			平车
2249	穿胸钢圈封头	0.30	100			平车
2250	1164	15.60	100			平车
2251	1051	2.80	100			平车
2252	1224	18.60	100			平车
2253	1076	8.60	100			平车
2254	上一字领上橡筋	0.95	100			平车
2255	1218	9.80	100			平车
2256	拉C字袋、袋侧捆条*2	0.55	100			平车
2257	1138	16.60	100			平车
2258	1167	11.46	100			平车
2259	1219	18.60	100			平车
2260	1163	12.60	100			平车
2261	0051	4.68	100			平车
2262	定门边耳袢*4	0.32	100			平车
2266	上领螺纹	0.22	100			平车
2267	运返袖口螺纹*2	0.30	100			平车
2268	拼接下摆	0.10	100			平车
2269	1088	7.60	100			平车
2270	1074C	7.10	100			平车
2271	1215套	7.20	100			平车
2272	1226	4.26	100			平车
2273	1073K	4.89	100			平车
2274	1091K	5.18	100			平车
2275	1091J	9.80	100			平车
2276	0048	8.28	100			平车
2277	1086	7.68	100			平车
2278	接橡筋	0.07	100			平车
2279	接脚口橡筋*2	0.14	100			平车
2282	双针压腰上下双线	1.20	100			平车
2283	双针车脚口*2	0.55	100			平车
2284	1126K	6.29	100			平车
2285	1126W	7.68	100			平车
2286	合袋里布三方边线*2	0.30	100			平车
2287	穿肩带定位*4	0.50	100			平车
2288	2435	7.90	100			平车
2289	2459	11.60	100			平车
2290	2463	14.20	100			平车
2291	接鸡心领定位	0.35	100			平车
2292	定鸡心领点位	0.50	100			平车
2293	贴袖撞布*4画位	1.60	100			平车
2297	走实样线	0.30	100			平车
2298	1041	10.89	100			平车
2299	1005Q	6.28	100			平车
2300	夹上鼠袋口撞布*2	0.36	100			平车
2301	贴鼠袋、压1/4单线画位	1.00	100			平车
2302	贴袖背撞布边线*画位	1.00	100			平车
2303	1165	18.84	100			平车
2304	1223W	3.10	100			平车
2305	1223q	2.68	100			平车
2307	1033	17.80	100			平车
2308	套袖叉拉链贴*4翻	0.40	100			平车
2310	1086K	3.89	100			平车
2311	1086J	3.68	100			平车
2313	1093	7.96	100			平车
2314	1168L	12.68	100			平车
2315	埋袖背拼缝*4	0.80	100			平车
2316	1053S	9.20	100			平车
2317	1081s	11.48	100			平车
2318	1089	8.90	100			平车
2319	1087K	9.80	100			平车
2320	XH640	4.46	100			平车
2321	1093款	13.86	100			平车
2322	062	13.18	100			平车
2323	061K	10.90	100			平车
2324	1170	14.76	100			平车
2326	1096	6.64	100			平车
2327	1.65	8.87	100			平车
2330	前片中节打褶	0.18	100			平车
2331	前片下节打褶	0.22	100			平车
2332	后片中节打褶	0.20	100			平车
2333	后片下节打褶	0.24	100			平车
2336	拼后中，定捆条头*2	0.18	100			平车
2337	接袖口条、包袖口*2	0.60	100			平车
2339	拉袖口捆条*2	0.30	100			平车
2340	上圆袖*2袖顶过褶	0.85	100			平车
2341	走袋唇实样线*2落袋布*2	0.55	100			平车
2342	封袋侧捆条位*4	0.26	100			平车
2343	卷双层荷叶袖口1/4单线*4	0.80	100			平车
2344	合荷叶袖口*2	0.30	100			平车
2345	卷门襟1/4单线至后领一圈	0.40	100			平车
2346	压门襟边线至后领	0.70	100			平车
2347	定肩位*2	0.16	100			平车
2348	压门边1/2单线	0.90	100			平车
2353	上荷叶袖口*2	0.40	100			平车
2354	穿后腰橡筋、定位*2量剪	0.20	100			平车
2355	压门内贴1/2单线*2	1.00	100			平车
2356	接腰贴*2	0.15	100			平车
2357	卷腰贴1/4单线	0.35	100			平车
2358	上腰贴、压边线	0.60	100			平车
2359	套拉链腰贴*2封拉链咀*2修翻	0.40	100			平车
2360	定压贴位*8	0.48	100			平车
2361	卷后叉1.2寸单线	0.40	100			平车
2365	平车落车肩带花边车肩带量剪*2	0.60	100			平车
2366	缩肩带两头*4	0.30	100			平车
2367	埋上节前后、侧缝拼缝*6	0.60	100			平车
2368	埋里布上节前后、侧缝拼缝*6	0.60	100			平车
2369	定肩带于衫身*4	0.30	100			平车
2370	合前中*2中腰里布	0.45	100			平车
2371	上门筒、压边线*2定搭位	0.85	100			平车
2372	卷下摆1/4单线	0.55	100			平车
2373	压脚贴1/4单线*2	1.20	100			平车
2374	二合一合下节腰	0.45	100			平车
2377	橡筋缩前中褶	0.25	100			平车
2378	压前中橡筋线、合两头里布	0.35	100			平车
2379	埋前上节打刀口	0.30	100			平车
2381	定前幅刀口位	0.10	100			平车
2382	三线后幅边线	0.80	100			平车
2383	套后背顶里布、压暗边线	0.30	100			平车
2384	合后背两侧里布*4	0.20	100			平车
2385	埋后背拼缝*2	0.15	100			平车
2386	套前门边至后背里布*2	0.46	100			平车
2387	压门边至后背暗边线*2	0.44	100			平车
2388	套开边袖夹里布*2	0.60	100			平车
2389	压开边袖夹暗边线*2	0.42	100			平车
2390	埋侧缝至里布	0.20	100			平车
2391	埋侧袋位、前后中一段*4	0.50	100			平车
2392	上后幅叉贴	0.58	100			平车
2393	套下节拉链里布*4至中腰一圈	0.45	100			平车
2394	两头环口贴上节装饰橡筋双线*3量剪	3.00	100			平车
2395	埋里布前、后一段*2	0.20	100			平车
2396	卷里布脚口单线	0.40	100			平车
2399	运围嘴弧形暗线一圈、打刀口修翻	0.60	100			平车
2400	压围嘴1/4弧形单线一圈	0.50	100			平车
2401	贴围嘴魔术贴边线*2量剪	0.50	100			平车
2407	压前幅C型袋边线*2	0.60	100			平车
2408	上领V型领贴一圈打刀口	1.20	100			平车
2409	压领领贴边线一圈	1.20	100			平车
2410	上后夹*2后领V型贴打刀口	0.60	100			平车
2411	压领贴1寸宽线	1.40	100			平车
2412	穿O型扣定前后肩带*4压1/4单线*4	0.60	100			平车
2413	卷门襟3/8单线*2	1.20	100			平车
2417	埋蕾丝花边肩*2	0.30	100			平车
2418	走领口至后中、中腰定位线一圈	0.60	100			平车
2419	拉肩捆条*2	0.15	100			平车
2420	回塞袖口捆条*4量剪	0.40	100			平车
2421	拉下节袖夹捆条*2	0.16	100			平车
2422	定袖夹位*4	0.40	100			平车
2424	拉门边至后领捆条一圈	0.60	100			平车
2427	接脚口罗纹*2	0.20	100			平车
2432	车左胸章四方点位	0.25	100			平车
2433	贴前担干撞布*2压1/4单线*2	0.40	100			平车
2434	走前担干撞布边线一圈*2	0.40	100			平车
2435	埋袖背*2	0.26	100			平车
2436	压袖背1/4单线*2	0.20	100			平车
2437	合前领窝*2	0.30	100			平车
2439	落后领捆条	0.25	100			平车
2442	定绑带、压1/4单线*2	0.30	100			平车
2443	压小领边线	0.80	100			平车
2444	封后叉顶	0.10	100			平车
2445	套腰贴里布	0.40	100			平车
2447	上贴花边	0.20	100			平车
2450	压上节后中双线	0.15	100			平车
2451	走前后夹贴实样线*6	0.40	100			平车
2452	上前后夹贴*6	0.50	100			平车
2453	压前后夹双线*6	1.10	100			平车
2454	压后机头双线*2	0.20	100			平车
2455	压下节腰头边线（后腰橡筋）	0.80	100			平车
2456	压背带边线*2	0.40	100			平车
2457	穿背带扣*4定位*2	0.60	100			平车
2458	定背带*2压双线*2	0.25	100			平车
2462	卷鼠袋口*2	0.20	100			平车
2463	拉袖背装饰捆条	0.20	100			平车
2464	定袖背装饰捆条交叉位*80量剪	4.80	100			平车
2465	压袖背1/4单线*4	0.60	100			平车
2466	定袖顶骨位*4	0.28	100			平车
2470	接罗纹下脚*2	0.20	100			平车
2471	拉侧缝装饰捆条	0.28	100			平车
2472	合侧缝网布边线一圈*2	0.50	100			平车
2473	定侧缝装饰交叉捆条位*136量剪	7.80	100			平车
2474	埋侧缝拼缝*4	0.80	100			平车
2475	压侧缝1/4单线*4	0.80	100			平车
2478	封腰带两头*2压边线一圈	0.70	100			平车
2479	套后背贴、压暗边线	0.30	100			平车
2480	合后背贴袖夹至后领里布	0.30	100			平车
2481	落后背贴于后背	0.35	100			平车
2482	埋袖顶*2袖底*2	0.52	100			平车
2483	上门襟至领咀转角打刀*2画位修翻	0.90	100			平车
2484	定下脚、袖口位*8	0.56	100			平车
2485	翻衫、合领口	0.40	100			平车
2486	埋里布肩*2侧缝、后幅拼缝*4落洗水唛	0.75	100			平车
2487	埋里布袖背、袖底*4	0.45	100			平车
2492	封拉链咀*2修翻	0.20	100			平车
2493	缩袖夹褶*2	0.40	100			平车
2494	上圆袖过褶*2	0.70	100			平车
2497	三线后侧过褶*2	0.60	100			平车
2499	合脚口双层羽毛*2	0.30	100			平车
2500	上脚口装饰羽毛*2	0.70	100			平车
2502	定前领鸡心	0.15	100			平车
2503	定肩、下脚位*2	0.14	100			平车
2504	合袖口双层羽毛*2	0.30	100			平车
2505	上袖口装饰羽毛*2	0.70	100			平车
2506	拉V领捆条	0.25	100			平车
2507	运领顶、压暗边线*2（修翻）	1.00	100			平车
2508	贴上节筒贴	0.20	100			平车
2509	接领捆*2量剪	0.20	100			平车
2510	贴下节筒贴画位	0.60	100			平车
2511	活上上节中腰	0.55	100			平车
2512	上前左叉贴	0.75	100			平车
2513	拉前左捆条	0.35	100			平车
2514	走后背、走袖打条定位线	0.28	100			平车
2515	卷前左荷叶边1/8单线	0.25	100			平车
2516	上前左荷叶边	0.22	100			平车
2517	缩前左压条贴两头褶	0.28	100			平车
2518	卷前左压条贴1/8单线	0.15	100			平车
2519	落前左压条贴至肩、埋横缝	0.35	100			平车
2520	拉前左横缝捆条	0.05	100			平车
2521	埋前左来去缝	0.40	100			平车
2522	埋左侧来去缝*2	0.40	100			平车
2523	压中腰贴边线	0.70	100			平车
2524	接中腰贴	0.10	100			平车
2525	埋左肩来去缝	0.20	100			平车
2526	卷左前后1/8单线*2	0.60	100			平车
2527	埋左袖底来去缝	0.20	100			平车
2528	卷左袖口	0.20	100			平车
2529	上左圆袖	0.30	100			平车
2530	拉左袖捆条	0.20	100			平车
2531	埋右侧缝一段	0.15	100			平车
2532	拼上前后压1/4单线点位	0.80	100			平车
2539	封袋盖两头*4修翻	0.34	100			平车
2540	埋里布门襟*2	0.30	100			平车
2541	套领脚里布	0.30	100			平车
2545	折压下脚2寸宽单线*2	0.70	100			平车
2547	拉耳仔*3走边线*3量剪	0.18	100			平车
2548	定耳仔暗线*3	0.45	100			平车
2549	拉抽绳捆条*2	0.08	100			平车
2550	卷抽绳贴下脚1/4单线	0.10	100			平车
2551	贴下节前中抽绳贴三条线画位	0.70	100			平车
2552	穿抽绳*2定位	0.40	100			平车
2554	运香蕉领（修翻）	0.35	100			平车
2555	三线前侧*2	0.80	100			平车
2556	埋前幅横*2（留拉链口）	0.30	100			平车
2557	上前袋口花边*2	0.60	100			平车
2558	运袋布*2定位*2	0.48	100			平车
2559	压门牌2寸宽单线*2	1.20	100			平车
2560	运腰带*3压1/4单线*3（修翻）	1.20	100			平车
2561	定腰带于衫身*2	0.20	100			平车
2566	压橡筋后腰双线*2	0.50	100			平车
2571	卷方巾四方1/4单线	0.40	100			平车
2572	埋蝴蝶结、封两头*2修翻	0.35	100			平车
2573	运蝴蝶结绑带修翻	0.10	100			平车
2574	包蝴蝶结	0.30	100			平车
2575	运蝴蝶结挂耳绳修翻	0.25	100			平车
2576	穿定蝴蝶结挂耳扣*3	0.40	100			平车
2578	埋罩杯里、面布拼缝*4	0.30	100			平车
2579	埋罩杯里布、落透明带*2	0.50	100			平车
2580	压罩杯暗边线、合下脚里布*2	0.40	100			平车
2581	上前C型罩杯*2套里布	0.40	100			平车
2582	合前幅侧缝、下脚里布	0.30	100			平车
2583	埋后幅里、面布拼缝*4	0.30	100			平车
2584	埋后背顶、压暗边线*2	0.30	100			平车
2585	三合一埋侧缝*2留橡筋口	0.30	100			平车
2586	压后背顶单线*2	0.20	100			平车
2587	套下脚里布、落透明带	0.50	100			平车
2588	翻衫、合后背里布	0.35	100			平车
2589	平车卷车下脚1/4单线	0.46	100			平车
2590	压后背拉链1/4单线	0.30	100			平车
2591	固定侧缝里布压边线*2	0.26	100			平车
2594	拉脚口捆条*2	0.30	100			平车
2595	压脚口1/4单线*2	0.46	100			平车
2597	运罗纹领实样线	0.25	100			平车
2599	埋前担干、压边1/4单线*2	0.38	100			平车
2600	合豆腐块留口位*2	0.20	100			平车
2602	走里布袋唇实样线	0.05	100			平车
2603	落里布袋唇、袋布*2点位	0.27	100			平车
2604	打里布袋刀口	0.10	100			平车
2605	封里布袋两头*2合袋布两边	0.45	100			平车
2606	--------------------下装	0.00	100			平车
2610	上前幅脚贴*2	0.15	100			平车
2611	埋里布肩*2侧缝*2落洗水唛	0.34	100			平车
2613	贴帽沿撞布	0.44	100			平车
2614	定帽咀搭位、定帽咀于衫身	0.25	100			平车
2619	做宝剑头面筒、压边线	0.30	100			平车
2620	定侧缝挂耳*2量剪	0.20	100			平车
2625	定门边耳袢*1	0.10	100			平车
2626	打撞布省*3	0.30	100			平车
2627	封两头*2	0.40	100			平车
2628	贴间单线修止口	0.35	100			平车
2629	运撞布领顶、压暗边线*2	0.40	100			平车
2630	运日子扣耳袢修翻	0.13	100			平车
2631	穿定日子扣定位	0.25	100			平车
2632	合侧缝至前夹肩位里布*2	0.60	100			平车
2633	打前幅省*4定位*8	0.80	100			平车
2634	落撞布于衫身*2	0.60	100			平车
2635	打后幅折*6	0.36	100			平车
2638	运领、压暗边线*2	0.80	100			平车
2639	走领实样线*2	0.40	100			平车
2640	上露肩领*2点位	0.70	100			平车
2641	上露肩领防滑带、压单线*2量剪	1.00	100			平车
2642	定领两头位*4	0.20	100			平车
2643	打上节前后幅省位*6	0.60	100			平车
2644	卷下摆前中1/8单线*2	0.40	100			平车
2645	上中腰*2点位	0.80	100			平车
2646	压门边捆条1/4单线*2	0.40	100			平车
2647	运腰带*2修翻	0.60	100			平车
2648	套凹型领里布、压暗边线	0.80	100			平车
2649	包下脚橡筋	0.30	100			平车
2650	压橡筋下脚分中线	0.50	100			平车
2651	上橡筋下脚、套下脚里布	0.90	100			平车
2652	运上级领（打刀口画位修翻）	0.45	100			平车
2653	上前袋拉链*2	0.30	100			平车
2654	运返前U型袋*2	0.60	100			平车
2655	贴前袋双线一圈*2画位	1.00	100			平车
2656	压前肩双线*2	0.20	100			平车
2657	埋肩*4后幅拼缝	0.40	100			平车
2659	压拉链边线转角*2	0.60	100			平车
2660	上袖口U型撞布*2压边线*2打刀口	1.60	100			平车
2661	埋袖底*2埋袖贴*2	0.30	100			平车
2662	上袖口贴*2压边线*2	0.70	100			平车
2663	折压侧缝耳仔双线*2	0.20	100			平车
2664	上中腰点位、定耳仔*2	0.50	100			平车
2666	定肩位*2中腰门襟位*2	0.28	100			平车
2667	压后领脚落坑边线	0.35	100			平车
2675	运主唛洗水唛	0.45	100			平车
2676	埋袋布*2合袋布两侧*4	0.35	100			平车
2677	斜封袖叉咀*4	0.20	100			平车
2678	套后叉里布*2打刀口	0.90	100			平车
2679	定下脚风琴位*4	0.40	100			平车
2680	埋里布拼缝*5埋肩*2落洗水唛	0.70	100			平车
2681	上里布门襟*2	0.30	100			平车
2685	运肩带*4修翻	1.00	100			平车
2686	合上节前后里布一圈*2	0.50	100			平车
2687	上领橡筋一圈	0.60	100			平车
2688	压橡筋领单线	0.50	100			平车
2689	卷下脚1/4单线*3	1.20	100			平车
2690	三合一合下摆腰口	0.50	100			平车
2693	打前幅省*4	0.40	100			平车
2694	压前夹捆条1/4单线*2	0.20	100			平车
2695	接前领*2	0.18	100			平车
2696	运前领、压暗边线打刀口	0.30	100			平车
2697	上V型领打刀口	0.30	100			平车
2698	压V型领边线	0.30	100			平车
2699	打前幅折*6	0.36	100			平车
2700	运侧缝装饰耳袢*2修翻	0.40	100			平车
2701	定侧缝装饰耳袢*12	1.20	100			平车
2704	运拉链贴、压1/4单线、走实样线	0.60	100			平车
2705	上罗纹下脚豆腐块压1/4单线*2走实样线	0.50	100			平车
2706	压前胸顶捆条1/4单线	0.05	100			平车
2709	走袋唇实样线	0.10	100			平车
2711	落袋唇、袋布画位	0.30	100			平车
2712	打左袋刀口	0.10	100			平车
2713	封袋口两头*2运袋布	0.40	100			平车
2714	上袖口撞布压线*2	0.80	100			平车
2716	定门边耳袢*7	0.42	100			平车
2717	埋荷叶袖来去缝*4	0.64	100			平车
2718	卷下节前中1/4单线*4	0.72	100			平车
2721	卷喇叭袖1/4单线*4	1.20	100			平车
2722	拉前后领捆条*2留绑带	0.40	100			平车
2723	封前领鸡心	0.10	100			平车
